Number,Brand,Product_Name,Prices,Category
23,SEASONIC,"SEASONIC FOCUS GX-550, 550W 80+ Gold, Full-Modular, Fan Control in Fanless, Silent, and Cooling Mode, 10 Year Warranty, Perfect PSU Supply for Gaming and Various Application, SSR-550FX.",416.99,PSU
24,EVGA,"EVGA 550 B5, 80 Plus BRONZE 550W, Fully Modular, EVGA ECO Mode, 5 Year Warranty, Compact 150mm Size, PSU Supply - 220-B5-0550-V1",358.99,PSU
25,EVGA,"EVGA 750 B5, 80 Plus BRONZE 750W, Fully Modular, EVGA ECO Mode, 5 Year Warranty, Compact 150mm Size, PSU Supply - 220-B5-0750-V1",302.99,PSU
26,EVGA,"EVGA 650 B5, 80 Plus BRONZE 650W, Fully Modular, EVGA ECO Mode, 5 Year Warranty, Compact 150mm Size, PSU Supply - 220-B5-0650-V1",642.99,PSU
27,EVGA,"EVGA SuperNOVA 750 GA, 80 Plus Gold 750W, Fully Modular, ECO Mode with Dbb Fan, 10 Year Warranty, Compact 150mm Size, PSU Supply 220-GA-0750-X1",491.99,PSU
28,SEASONIC,"SEASONIC FOCUS GM-550, 550W 80+ Gold, Semi-Modular, Fits All ATX Systems, Fan Control in Silent and Cooling Mode, 7 Year Warranty, Perfect PSU Supply for Gaming and Various Application",567.99,PSU
29,EVGA,"EVGA SuperNOVA 450 GM, 80 Plus Gold 450W, Fully Modular, ECO Mode with DBB Fan, Includes PSU ON Self Tester, SFX Form Factor, PSU Supply, 123-GM-0450-Y1",547.99,PSU
30,SEASONIC,"SEASONIC FOCUS PX-850, 850W 80+ Platinum Full-Modular, Fan Control in Fanless, Silent, and Cooling Mode, 10 Year Warranty, Perfect PSU Supply for Gaming and Various Application, SSR-850PX.",454.99,PSU
31,EVGA,"EVGA SuperNOVA 750 G+, 80 Plus Gold 750W, Fully Modular, FDB Fan, 10 Year Warranty, Includes PSU ON Self Tester, PSU Supply 120-GP-0750-X1",415.99,PSU
32,EVGA,"EVGA SuperNOVA 850 G+, 80 Plus Gold 850W, Fully Modular, FDB Fan, 10 Year Warranty, Includes PSU ON Self Tester, PSU Supply 120-GP-0850-X1",265.99,PSU
33,SEASONIC,"SEASONIC FOCUS PX-750, 750W 80+ Platinum Full-Modular, Fan Control in Fanless, Silent, and Cooling Mode, 10 Year Warranty, Perfect PSU Supply for Gaming and Various Application, SSR-750PX.",170.99,PSU
34,CORSAIR,CORSAIR SF Series SF450 CP-9020181-NA 450W SFX 80 PLUS PLATINUM Certified Full Modular PSU Supply,208.99,PSU
35,EVGA,"EVGA SuperNOVA 650 GM, 80 Plus Gold 650W, Fully Modular, ECO Mode with DBB Fan, Includes PSU ON Self Tester, SFX Form Factor, PSU Supply, 123-GM-0650-Y1",661.99,PSU
36,EVGA,EVGA 600 GD 100-GD-0600-V1 600W ATX12V / EPS12V 80 PLUS GOLD Certified Non-Modular Active PFC PSU Supply,566.99,PSU
37,Rosewill,"Rosewill RD 400Z 400W PSU Supply, 80 PLUS Certified Active PFC Non-Modular Gaming PSU, Single +12V Rail","1,069.99",PSU
38,Rosewill,"Rosewill RD 500Z 500W PSU Supply, 80 PLUS Certified Active PFC Non-Modular Gaming PSU, Single +12V Rail",425.56,PSU
39,SEASONIC,"SEASONIC PRIME PX-750, 750W 80+ Platinum, Full Modular, Fan Control in Fanless, Silent, and Cooling Mode, 12 Year Warranty, Perfect PSU Supply for Gaming and High-Performance Systems, SSR-750PD2.",566.99,PSU
40,EVGA,"EVGA SuperNOVA 850 GA, 80 Plus Gold 850W, Fully Modular, Eco Mode, 10 Year Wa...",956.99,PSU
41,EVGA,"EVGA 850 B5, 80 Plus BRONZE 850W, Fully Modular, EVGA ECO Mode, 5 Year Warran...",826.88,PSU
42,EVGA,"EVGA SuperNOVA 750 G5, 80 Plus Gold 750W, Fully Modular, Eco Mode with FDB Fa...",425.22,PSU
43,EVGA,"EVGA SuperNOVA 550 GA, 80 Plus Gold 550W, Fully Modular, ECO Mode with Dbb Fa...",415.99,PSU
44,SEASONIC,"SEASONIC PRIME GX-750, 750W 80+ Gold, Full Modular, Fan Control in Fanless, Silent, and Cooling Mode, 12 Year Warranty, Perfect PSU Supply for Gaming and High-Performance Systems, SSR-750GD2.",242.99,PSU
45,SEASONIC,"SEASONIC PRIME 1300W 80+ Platinum PSU Supply, Full Modular, 135mm FDB Fan w/Hybrid Fan Control, ATX12V & EPS12V, PSU On Self Tester, 12 yr Warranty, SSR-1300PD",377.99,PSU
46,EVGA,"EVGA SuperNOVA 650 G+, 80 Plus Gold 650W, Fully Modular, FDB Fan, 10 Year Warranty, Includes PSU ON Self Tester, PSU Supply 120-GP-0650-X1",981.99,PSU
47,Thermaltake,Thermaltake ToughPSU Grand RGB 850W Smart Zero Fan SLI/CrossFire Ready Continuous PSU ATX12V v2.4 / EPS v2.92 80 PLUS GOLD Certified Full Modular PSU Supply PS-TPG-0850FPCGUS-R,181.99,PSU
48,SEASONIC,"SEASONIC PRIME PX-1000, 1000W 80+ Platinum, Full Modular, Fan Control in Fanless, Silent, and Cooling Mode, 12 Year Warranty, Perfect PSU Supply for Gaming and High-Performance Systems, SSR-1000PD.",415.99,PSU
49,EVGA,"EVGA SuperNOVA 1000 G3, 220-G3-1000-X1, 80+ GOLD, 1000W Fully Modular, EVGA ECO Mode with New HDB Fan, Includes FREE PSU On Self Tester, Compact 150mm Size, PSU Supply",528.99,PSU
50,Thermaltake,Thermaltake ToughPSU Grand RGB 750W Smart Zero Fan SLI/CrossFire Ready Continuous PSU ATX12V v2.4 / EPS v2.92 80 PLUS GOLD Certified Full Modular PSU Supply PS-TPG-0750FPCGUS-R,219.99,PSU
51,EVGA,"EVGA SuperNOVA 550 G3, 220-G3-0550-Y1, 80+ GOLD, 550W Fully Modular, EVGA ECO Mode with New HDB Fan, Includes FREE PSU On Self Tester, Compact 150mm Size, PSU Supply",754.99,PSU
52,SEASONIC,"SEASONIC S12III 550 SSR-550GB3 550W 80+ Bronze, ATX12V & EPS12V, Direct Output, Smart & Silent Fan Control, 5 yr Warranty PSU Supply",487.99,PSU
53,CORSAIR,CORSAIR TX-M Series TX550M CP-9020133-NA 550W ATX12V v2.4 / EPS v2.92 80 PLUS GOLD Certified Semi-Modular PSU Supply,453.99,PSU
54,EVGA,EVGA SuperNOVA 1300 G2 120-G2-1300-XR 80+ GOLD 1300W Fully Modular Includes FREE PSU On Self Tester PSU Supply,453.99,PSU
55,Thermaltake,Thermaltake Smart Series 500W SLI/CrossFire Ready Continuous PSU ATX 12V V2.3 / EPS 12V 80 PLUS Certified Active PFC PSU Supply Haswell Ready PS-SPD-0500NPCWUS-W,510.99,PSU
56,Thermaltake,Thermaltake Smart Pro RGB 750W Smart Zero Fan SLI/CrossFire Ready Continuous PSU ATX12V v2.4 / EPS v2.92 80 PLUS Bronze Certified Full Modular PSU Supply PS-SPR-0750FPCBUS-R,454.99,PSU
57,Thermaltake,Thermaltake ToughPSU GF1 850W 80+ Gold SLI/Crossfire Ready Ultra Quiet 140mm Hydraulic Bearing Smart Zero Fan Full Modular PSU Supply 10 Year Warranty - PS-TPD-0850FNFAGU-1,603.99,PSU
58,Thermaltake,Thermaltake Smart Series 600W SLI / CrossFire Ready Continuous PSU ATX12V V2.3 / EPS12V 80 PLUS Certified Active PFC PSU Supply Haswell Ready PS-SPD-0600NPCWUS-W,188.99,PSU
59,SEASONIC,"SEASONIC PRIME PX-850, 850W 80+ Platinum, Full Modular, Fan Control in Fanless, Silent, and Cooling Mode, 12 Year Warranty, Perfect PSU Supply for Gaming and High-Performance Systems, SSR-850PD.",585.99,PSU
60,SEASONIC,"SEASONIC FOCUS GM-850, 850W 80+ Gold, Semi-Modular, Fits All ATX Systems, Fan Control in Silent and Cooling Mode, 7 Year Warranty, Perfect PSU Supply for Gaming and Various Application",245.99,PSU
61,SEASONIC,"SEASONIC FOCUS PX-550, 550W 80+ Platinum Full-Modular, Fan Control in Fanless, Silent, and Cooling Mode, 10 Year Warranty, Perfect PSU Supply for Gaming and Various Application, SSR-550PX.",378.99,PSU
62,Thermaltake,Thermaltake ToughPSU Grand RGB 650W Smart Zero Fan SLI/CrossFire Ready Continuous PSU ATX12V v2.4 / EPS v2.92 80 PLUS GOLD Certified Full Modular PSU Supply PS-TPG-0650FPCGUS-R,207.99,PSU
63,CORSAIR,CORSAIR RMx Series RM750x CP-9020179-NA 750W ATX12V / EPS12V 80 PLUS GOLD Certified Full Modular PSU Supply,547.99,PSU
64,CORSAIR,CORSAIR RMx Series RM650x 2018 CP-9020178-NA 650W ATX12V / EPS12V 80 PLUS GOLD Certified Full Modular PSU Supply,170.99,PSU
65,Thermaltake,Thermaltake ToughPSU GF1 ARGB 650W 80+ Gold 16.8 Million Colors 18 Addressable LEDs 5V Motherboard Sync/Analog Controlled SLI Full Modular PSU Supply PS-TPD-0650F3FAGU-1,245.99,PSU
66,SEASONIC,SEASONIC SSP-300TBS 300W INTEL TFX 12 V v2.31 80 PLUS BRONZE Certified Active PFC PSU Supply,227.99,PSU
67,CORSAIR,"CORSAIR RMx White Series RM850x White (CP-9020188-NA) 850W 80 PLUS Gold Certified, Fully Modular PSU Supply, 10 Year Warranty",321.99,PSU
68,CORSAIR,"CORSAIR VS Series, VS650, 650 Watt (650W), Active PFC, 80 PLUS White Certified PSU Supply",188.99,PSU
69,CORSAIR,CORSAIR RMx Series RM550x CP-9020177-NA 550W ATX12V / EPS12V 80 PLUS GOLD Certified Full Modular PSU Supply,895.99,PSU
70,CORSAIR,"CORSAIR VS Series VS550, 550W, Active PFC, 80 PLUS White Certified PSU Supply",284.99,PSU
71,CORSAIR,"CORSAIR RMx White Series RM750x White (CP-9020187-NA) 750W 80 PLUS Gold Certified, Fully Modular PSU Supply, 10 Year Warranty",359.99,PSU
72,EVGA,EVGA 450 BR 100-BR-0450-K1 450W ATX12V / EPS12V 80 PLUS BRONZE Certified Non-Modular PSU Supply,374.99,PSU
73,CORSAIR,CORSAIR CX Series CX450 450W ATX12V 80 PLUS BRONZE Certified Active PFC PSU Supply,265.99,PSU
74,CORSAIR,CORSAIR CV Series CV650 CP-9020211-NA 650W ATX12V 80 PLUS BRONZE Certified Non-Modular PSU Supply,265.99,PSU
75,CORSAIR,CORSAIR CX Series CX650 650W ATX12V 80 PLUS BRONZE Certified Active PFC PSU Supply,262.99,PSU
76,EVGA,EVGA 500 W1 100-W1-0500-KR 80+ WHITE 500W PSU Supply,774.99,PSU
77,SEASONIC,SEASONIC Flagship PRIME SERIES SSR-1000PD 1000W PLATINUM FULL MODULAR ATX12V & EPS12V 135mm FDB Fan Super Quiet PSU Supply,162.99,PSU
78,CORSAIR,CORSAIR CX-M Series CX550M 550W 80 PLUS BRONZE Haswell Ready ATX12V & EPS12V Semi-Modular PSU Supply,302.99,PSU
79,CORSAIR,CORSAIR CX-M Series CX650M 650W 80 PLUS BRONZE Haswell Ready ATX12V & EPS12V Semi-Modular PSU Supply CP-9020103-NA,358.99,PSU
80,EVGA,"EVGA SuperNOVA 850 GA, 80 Plus Gold 850W, Fully Modular, Eco Mode, 10 Year Wa...",223.99,PSU
81,EVGA,"EVGA 850 B5, 80 Plus BRONZE 850W, Fully Modular, EVGA ECO Mode, 5 Year Warran...",222.99,PSU
82,EVGA,"EVGA SuperNOVA 750 G5, 80 Plus Gold 750W, Fully Modular, Eco Mode with FDB Fa...",407.56,PSU
83,EVGA,"EVGA SuperNOVA 550 GA, 80 Plus Gold 550W, Fully Modular, ECO Mode with Dbb Fa...",256.99,PSU
84,CORSAIR,CORSAIR TX-M Series TX650M CP-9020132-NA 650W ATX12V v2.4 / EPS 2.92 80 PLUS GOLD Certified Semi-Modular Active PFC PSU Supply,434.99,PSU
85,CORSAIR,CORSAIR CX-M Series CX450M 450W 80 PLUS BRONZE Haswell Ready ATX12V & EPS12V Semi-modular PSU Supply,133.99,PSU
86,EVGA,EVGA 600 BQ 110-BQ-0600-K1 BQ 80 Plus Bronze Semi Modular 600W PSU Supply,"2,028.37",PSU
87,CORSAIR,CORSAIR CX Series CX550 550W ATX12V / EPS12V 80 PLUS BRONZE Certified Active PFC PSU Supply,520.37,PSU
88,CORSAIR,CORSAIR HX Series HX1000 CP-9020139-NA 1000W ATX12V v2.4 / EPS12V 2.92 80 PLUS PLATINUM Certified Full Modular PSU Supply,245.99,PSU
89,Thermaltake,Thermaltake Smart Series 430W Continuous PSU ATX 12V V2.3 80 PLUS Certified 5 Year Warranty Active PFC PSU Supply Haswell Ready PS-SPD-0430NPCWUS-W,605.99,PSU
90,EVGA,EVGA 650 BQ 110-BQ-0650-V1 80+ BRONZE 650W Semi Modular Includes FREE PSU On Self Tester PSU Supply,771.99,PSU
91,CORSAIR,CORSAIR CX Series CX750 (New) CP-9020123-NA 750W ATX12V 80 PLUS BRONZE Certified Non-Modular Active PFC PSU Supply,339.42,PSU
92,EVGA,EVGA 650 N1 100-N1-0650-L1 650W ATX12V / EPS12V PSU Supply,925.99,PSU
93,SEASONIC,"SEASONIC S12III 500 SSR-500GB3 500W 80+ Bronze PSU Supply, ATX12V & EPS12V, Direct Output, Smart & Silent Fan Control, 5 yr Warranty","1,949.58",PSU
94,Thermaltake,Thermaltake Smart Pro RGB 850W Smart Zero Fan SLI/CrossFire Ready Continuous PSU ATX12V v2.4 / EPS v2.92 80 PLUS Bronze Certified Full Modular PSU Supply PS-SPR-0850FPCBUS-R,132.99,PSU
95,SEASONIC,"SEASONIC S12III 650 SSR-650GB3 650W 80+ Bronze, ATX12V & EPS12V, Direct Output, Smart & Silent Fan Control, 5 yr Warranty PSU Supply","1,171.99",PSU
96,CORSAIR,CORSAIR SF Series SF450 450W 80 PLUS GOLD Active PFC SFX SFX12V Micro ATX Full Modular PSU Supply,227.99,PSU
97,EVGA,EVGA 400 N1 100-N1-0400-L1 400W PSU Supply,196.99,PSU
98,CORSAIR,CORSAIR AXi Series AX1600i CP-9020087-NA 1600W ATX 80 PLUS TITANIUM Certified Full Modular Digital ATX PSU Supply,302.99,PSU
99,EVGA,EVGA 850 GQ 210-GQ-0850-V1 80+ GOLD 850W  Semi Modular EVGA ECO Mode PSU Supply,718.99,PSU
100,EVGA,EVGA 100-N1-0750-L1 750 N1 750W ATX12V / EPS12V PSU Supply,207.99,PSU
101,EVGA,"EVGA 1000GQ 210-GQ-1000-V1 GQ 80 Plus Gold, 1000W ECO Mode Semi Modular PSU Supply",189.99,PSU
102,CORSAIR,CORSAIR HXi Series HX750i 750W 80 PLUS PLATINUM Haswell Ready Full Modular ATX12V & EPS12V SLI and Crossfire Ready PSU Supply with C-Link Monitoring and Control,359.99,PSU
103,EVGA,EVGA 750 BQ 110-BQ-0750-V1 80+ BRONZE 750W Semi Modular Includes FREE PSU On Self Tester PSU Supply,376.93,PSU
104,CORSAIR,CORSAIR HX Series HX1200 CP-9020140-NA 1200W ATX12V v2.4 / EPS12V 2.92 80 PLUS PLATINUM Certified Full Modular PSU Supply,791.99,PSU
105,EVGA,EVGA SuperNOVA 1600 T2 220-T2-1600-X1 80+ TITANIUM 1600W Fully Modular EVGA ECO Mode Includes FREE PSU On Self Tester PSU Supply,566.99,PSU
106,Rosewill,"Rosewill RD400S, 80 PLUS Certified 400 W PSU Supply","1,131.99",PSU
107,CORSAIR,CORSAIR HXi Series HX1200i 1200W 80 PLUS PLATINUM Haswell Ready Full Modular ATX12V & EPS12V SLI and Crossfire Ready PSU Supply with C-Link Monitoring and Control,148.99,PSU
108,EVGA,EVGA 600 BR 100-BR-0600-K1 600W ATX12V / EPS12V SLI CrossFire 80 PLUS BRONZE Certified Non-Modular Active PFC PSU Supply,263.99,PSU
109,Rosewill,"Rosewill ARC Series 450W Gaming PSU Supply, 80 PLUS Bronze Certified, Single +12V Rail, INTEL 4th Gen CPU Ready - ARC-450",226.99,PSU
110,Thermaltake,Thermaltake ToughPSU GX1 PS-TPD-0500NNFAGU-1 500W ATX 12V v2.4 and EPS v2.92 80 PLUS GOLD Certified Non-Modular Active PFC PSU Supply,942.99,PSU
111,Rosewill,"Rosewill 1600W Modular Gaming PSU Supply, Continuous @ 50  Degree C, 80 PLUS GOLD Certified, SLI & CrossFire Ready - HERCULES-1600S",302.99,PSU
112,CORSAIR,CORSAIR CV Series CV550 CP-9020210-NA 550W ATX12V 80 PLUS BRONZE Certified Non-Modular PSU Supply,340.99,PSU
113,EVGA,EVGA 550 N1 100-N1-0550-L1 550W ATX12V / EPS12V PSU Supply,641.99,PSU
114,Rosewill,"Rosewill PHOTON Series 550W Full Modular Gaming PSU Supply, 80 PLUS Gold Certified, Single +12V Rail, INTEL 4th Gen CPU Ready, SLI & Crossfire Ready - Photon-550",716.99,PSU
115,Thermaltake,Thermaltake ToughPSU TPD-0750M - SLI/ CrossFire Ready 80 PLUS Gold Certification and Semi Modular Cables  Black Active PFC PSU Supply INTEL Haswell Ready (PS-TPD-0750MPCGUS-1),701.11,PSU
116,EVGA,"EVGA SuperNOVA 1000 PQ, 80+ PLATINUM 1000W, Semi Modular, EVGA ECO Mode, 10 Year Warranty, PSU Supply 210-PQ-1000-X1",440.92,PSU
117,Thermaltake,Thermaltake ToughPSU SFX/ATX 600W SLI/CrossFire Ready Continuous PSU 12V 3.3/ATX 12V 2.4 80 PLUS GOLD Certified Fully Modular PSU Supply Skylake C6/C7 Ready PS-STP-0600FPCGUS-G,403.76,PSU
118,Rosewill,Rosewill Full-Modular Gaming PSU Supply (80 PLUS TITANIUM Certified) - TOKAMAK 1500W,604.99,PSU
119,Rosewill,"Rosewill RD 450Z 450W PSU Supply, 80 PLUS Certified Active PFC Non-Modular Gaming PSU, Single +12V Rail",294.99,PSU
120,EVGA,"EVGA SuperNOVA 850 GA, 80 Plus Gold 850W, Fully Modular, Eco Mode, 10 Year Wa...",320.99,PSU
121,EVGA,"EVGA 850 B5, 80 Plus BRONZE 850W, Fully Modular, EVGA ECO Mode, 5 Year Warran...","1,185.78",PSU
122,EVGA,"EVGA SuperNOVA 750 G5, 80 Plus Gold 750W, Fully Modular, Eco Mode with FDB Fa...",301.99,PSU
123,EVGA,"EVGA SuperNOVA 550 GA, 80 Plus Gold 550W, Fully Modular, ECO Mode with Dbb Fa...",284.99,PSU
124,Thermaltake,Thermaltake Smart BX1 650W Bronze SLI/ CrossFire Ready Continuous PSU ATX12V V2.3/ EPS V2.92 80 Plus Bronze Certified 5 Year Warranty Non Modular PSU Supply PS-SPD-0650NNFABU-1,566.99,PSU
125,Thermaltake,Thermaltake Smart BX1 550W Bronze SLI/ CrossFire Ready Continuous PSU ATX12V V2.3/ EPS V2.92 80 Plus Bronze Certified 5 Year Warranty Non Modular PSU Supply PS-SPD-0550NNFABU-1,347.99,PSU
126,SEASONIC,SEASONIC SS-1050XP3 1050W ATX12V / EPS12V 80 PLUS PLATINUM Certified Full Modular Active PFC PSU Supply,755.99,PSU
127,Thermaltake,Thermaltake ToughPSU GX1 RGB 600W ATX 12V v2.4 and EPS v2.92 80 PLUS GOLD Certified Active PFC PSU Supply PS-TPD-0600NHFAGU-1,"2,455.99",PSU
128,Thermaltake,Thermaltake Smart BX1 RGB 750W Bronze SLI/ CrossFire Ready Continuous PSU RGB LED ATX12V v2.3 / EPS v2.92 80 PLUS Bronze Certified 5 Year Warranty Non Modular PSU Supply PS-SPR-0750NHFABU-1,830.99,PSU
129,Thermaltake,Thermaltake ToughPSU GF1 ARGB 750W 80+ Gold 16.8 Million Colors 18 Addressable LEDs 5V Motherboard Sync/Analog Controlled SLI Full Modular PSU Supply PS-TPD-0750F3FAGU-1,964.99,PSU
130,Thermaltake,Thermaltake ToughPSU GF1 ARGB 850W 80+ Gold 16.8 Million Colors 18 Addressable LEDs 5V Motherboard Sync/Analog Controlled SLI Full Modular PSU Supply PS-TPD-0850F3FAGU-1,"1,474.99",PSU
131,Thermaltake,Thermaltake ToughPSU 1200W Gold PS-TPD-1200MPCGUS-1 1200W ATX12V / EPS12V 80 PLUS GOLD Certified Semi-Modular Active PFC PSU Supply,226.99,PSU
132,Thermaltake,Thermaltake ToughPSU GF1 750W 80+ Gold SLI/Crossfire Ready Ultra Quiet 140mm Hydraulic Bearing Smart Zero Fan Full Modular PSU Supply 10 Year Warranty - PS-TPD-0750FNFAGU-1,459.63,PSU
133,Thermaltake,Thermaltake ToughPSU GF1 650W 80+ Gold SLI/Crossfire Ready Ultra Quiet 140mm Hydraulic Bearing Smart Zero Fan Full Modular PSU Supply 10 Year Warranty - PS-TPD-0650FNFAGU-1,610.3,PSU
134,Thermaltake,Thermaltake PS-TTP-0600NNFAGU-1 600W ATX12V 80 PLUS GOLD Certified Non-Modular Active PFC PSU Supply 80+ Gold Non-Modular SI Only Bulk Pack - OEM,330.73,PSU
135,Thermaltake,Thermaltake ToughPSU GX1 RGB 500W ATX 12V v2.4 and EPS v2.92 80 PLUS GOLD Certified Active PFC PSU Supply PS-TPD-0500NHFAGU-1,635.18,PSU
136,Thermaltake,Thermaltake ToughPSU GX1 600W PS-TPD-0600NNFAGU-1 ATX 12V v2.4 and EPS v2.92 80 PLUS GOLD Certified Active PFC PSU Supply,942.87,PSU
137,Thermaltake,Thermaltake ToughPSU PS-TPD-1500MPCGUS-1 1500W ATX12V / EPS12V SLI Ready CrossFire Ready 80 PLUS GOLD Certified Modular Active PFC PSU Supply,808.09,PSU
138,Thermaltake,Thermaltake PS-SPD-0750NNFABU-1 Smart BX1 80+ Bronze 750W Active PFC ATX 12V Black,211.42,PSU
139,SEASONIC,SEASONIC 80 Plus Bronze SS-600ES 600W ATX12V v2.31 PSU Supply,780.92,PSU
140,Rosewill,Rosewill CAPSTONE 1000M 1000W Modular PSU Supply (80 PLUS GOLD Certified),988.37,PSU
141,Thermaltake,Thermaltake Smart Pro RGB 650W Smart Zero Fan SLI/CrossFire Ready Continuous PSU ATX12V v2.4 / EPS v2.92 80 PLUS Bronze Certified Full Modular PSU Supply PS-SPR-0650FPCBUS-R,"1,800.15",PSU
142,Rosewill,"Rosewill Quark Series 1000W Full Modular Gaming PSU Supply with LED Indicator, 80 Plus Platinum Certified, Single +12V Rail, INTEL 4th Gen CPU Ready, SLI & Crossfire Ready - Quark-1000",544.87,PSU
143,Rosewill,Rosewill Full-Modular Gaming PSU Supply (80 PLUS TITANIUM Certified) - TOKAMAK 1200W,288.46,PSU
144,Rosewill,"Rosewill Capstone G Series 1200W Modular Gaming PSU Supply, 80 PLUS Gold Certified, Single +12V Rail, SLI & Crossfire Ready - Capstone-G1200",517.69,PSU
145,Rosewill,"Rosewill Quark Series 1200W Full Modular Gaming PSU Supply with LED Indicator, 80Plus Platinum Certified, Single +12V Rail, INTEL 4th Gen CPU Ready, SLI & Crossfire Ready - Quark-1200",751.71,PSU
146,CORSAIR,CORSAIR AXi Series AX1200i Digital 1200W 80 PLUS PLATINUM Haswell Ready Full Modular ATX12V & EPS12V SLI and Crossfire Ready PSU Supply with C-Link Monitoring and Control,838.04,PSU
147,SEASONIC,"SEASONIC SSP-300SFG Active PFC, 300W SFX, INTEL Haswell ready, Japanese Capacitor, Operating Temperature 0-50 degree C, 80+ Gold, Extreme Silent Fanless Mode, Slim Design for Outstanding Airflow - OEM",440.59,PSU
148,EVGA,"EVGA SuperNOVA 650 G3, 220-G3-0650-Y1, 80+ GOLD, 650W Fully Modular, EVGA ECO Mode with New HDB Fan, Includes FREE PSU On Self Tester, Compact 150mm Size, PSU Supply",363.55,PSU
149,CORSAIR,CORSAIR RMi Series RM650i 650W 80 PLUS GOLD Haswell Ready Full Modular ATX12V & EPS12V SLI and Crossfire Ready PSU Supply with C-Link Monitoring and Control,392.13,PSU
150,SEASONIC,SEASONIC M12II 620 Bronze 620W ATX12V V2.3 / EPS 12V V2.91 SLI Ready 80 PLUS BRONZE Certified Full Modular Active PFC PSU Supply,238.91,PSU
151,EVGA,EVGA SuperNOVA 650 G2 220-G2-0650-Y1 80+ GOLD 650W Fully Modular EVGA ECO Mode Includes FREE PSU On Self Tester PSU Supply,484.83,PSU
152,CORSAIR,CORSAIR HXi Series HX850i 850W 80 PLUS PLATINUM Haswell Ready Full Modular ATX12V & EPS12V SLI and Crossfire Ready PSU Supply with C-Link Monitoring and Control,285.58,PSU
153,CORSAIR,CORSAIR CX Series CX600 600W 80 PLUS BRONZE Active PFC ATX12V & EPS12V PSU Supply,"1,145.03",PSU
154,EVGA,EVGA 500 BR 100-BR-0500-K1 500W ATX12V / EPS12V SLI CrossFire 80 PLUS BRONZE Certified Non-Modular PSU Supply,453.95,PSU
155,EVGA,"EVGA SuperNOVA 1000 G+, 80 Plus Gold 1000W, Fully Modular, FDB Fan, 10 Year Warranty, Includes PSU ON Self Tester, PSU Supply 120-GP-1000-X1",988.51,PSU
156,EVGA,EVGA SuperNOVA 1000 G2 120-G2-1000-XR 80+ GOLD 1000W Fully Modular Includes FREE PSU On Self Tester PSU Supply,309.34,PSU
157,EVGA,EVGA SuperNOVA 1600 G2 120-G2-1600-X1 80+ GOLD 1600W Fully Modular Includes FREE PSU On Self Tester PSU Supply,240.52,PSU
158,EVGA,EVGA 700 GD 100-GD-0700-V1 700W ATX12V / EPS12V 80 PLUS GOLD Certified Non-Modular Active PFC PSU Supply,751.71,PSU
159,Thermaltake,Thermaltake Smart Series 700W SLI / CrossFire Ready Continuous PSU ATX12V V2.3 / EPS12V 80 PLUS Certified Active PFC PSU Supply Haswell Ready PS-SPD-0700NPCWUS-W,492.35,PSU
160,EVGA,"EVGA SuperNOVA 850 GA, 80 Plus Gold 850W, Fully Modular, Eco Mode, 10 Year Wa...",803.95,PSU
161,EVGA,"EVGA 850 B5, 80 Plus BRONZE 850W, Fully Modular, EVGA ECO Mode, 5 Year Warran...",319.41,PSU
162,EVGA,"EVGA SuperNOVA 750 G5, 80 Plus Gold 750W, Fully Modular, Eco Mode with FDB Fa...",394.56,PSU
163,EVGA,"EVGA SuperNOVA 550 GA, 80 Plus Gold 550W, Fully Modular, ECO Mode with Dbb Fa...",999.65,PSU
164,CORSAIR,CORSAIR CX-M Series CX750M 750W 80 PLUS BRONZE Haswell Ready ATX12V & EPS12V Semi-modular PSU Supply,364.56,PSU
165,CORSAIR,CORSAIR HX Series HX750 CP-9020137-NA 750W ATX12V v2.4 / EPS12V 2.92 80 PLUS PLATINUM Certified Full Modular PSU Supply,932.03,PSU
166,SEASONIC,"SEASONIC PRIME GX-850, 850W 80+ Gold, Full Modular, Fan Control in Fanless, Silent, and Cooling Mode, 12 Year Warranty, Perfect PSU Supply for Gaming and High-Performance Systems, SSR-850GD.",285.91,PSU
167,EVGA,EVGA 750 GQ 210-GQ-0750-V1 80+ GOLD 750W Semi Modular EVGA ECO Mode PSU Supply,248.89,PSU
168,EVGA,"EVGA SuperNOVA 550 GM, 80 Plus Gold 550W, Fully Modular, ECO Mode with DBB Fan, Includes PSU ON Self Tester, SFX Form Factor, PSU Supply, 123-GM-0550-Y1",680.29,PSU
169,EVGA,EVGA 650 GQ 210-GQ-0650-V1 80+ GOLD 650W Modular EVGA ECO Mode PSU Supply,408.62,PSU
170,EVGA,EVGA 110-BQ-0500-K1 500 BQ 80 Plus Bronze Semi Modular 500W PSU Supply,360.8,PSU
171,EVGA,"EVGA 550 B3, 80 Plus BRONZE 550W, Fully Modular, EVGA ECO Mode, Compact 150mm Size, PSU Supply 220-B3-0550-V1",748.51,PSU
172,CORSAIR,CORSAIR CV Series CV450 CP-9020209-NA 450W ATX12V 80 PLUS BRONZE Certified Non-Modular PSU Supply,781.78,PSU
173,EVGA,EVGA SuperNOVA 1200 P2 220-P2-1200-X1 80+ PLATINUM 1200W Fully Modular EVGA ECO Mode Includes FREE PSU On Self Tester PSU Supply,285.62,PSU
